#YR  DOY HOUR MIN SEC PWV(mm)
2021 114 2 0 0. 2.87
2021 114 4 0 0. 2.52
2021 114 6 0 0. 2.19
2021 114 8 0 0. 2.58
2021 114 10 0 0. 1.86
2021 114 12 0 0. 1.52
2021 114 14 0 0. 1.62
2021 114 16 0 0. 1.67
2021 114 18 0 0. 1.95
2021 114 20 0 0. 1.56
2021 114 22 0 0. 1.95
2021 115 0 0 0. 1.49
2021 115 2 0 0. 1.90
2021 115 4 0 0. 1.77
2021 115 6 0 0. 2.07
2021 115 8 0 0. 2.44
2021 115 10 0 0. 2.73
2021 115 12 0 0. 2.00
2021 115 14 0 0. 2.50
2021 115 16 0 0. 3.01
2021 115 18 0 0. 2.71
2021 115 20 0 0. 2.48
2021 115 22 0 0. 2.52
2021 116 0 0 0. 2.52
2021 116 2 0 0. 2.65
2021 116 4 0 0. 2.41
2021 116 6 0 0. 2.88
2021 116 8 0 0. 3.71
2021 116 10 0 0. 3.23
2021 116 12 0 0. 2.26
2021 116 14 0 0. 2.44
2021 116 16 0 0. 3.34
2021 116 18 0 0. 3.43
2021 116 20 0 0. 3.17
2021 116 22 0 0. 3.49
2021 117 0 0 0. 3.40
2021 117 2 0 0. 2.86
2021 117 4 0 0. 2.83
2021 117 6 0 0. 3.09
2021 117 8 0 0. 3.46
2021 117 10 0 0. 4.18
2021 117 12 0 0. 4.56
2021 117 14 0 0. 5.06
2021 117 16 0 0. 3.87
2021 117 18 0 0. 4.61
2021 117 20 0 0. 4.48
2021 117 22 0 0. 4.35
2021 118 0 0 0. 4.22
2021 118 2 0 0. 3.47
2021 118 4 0 0. 3.85
2021 118 6 0 0. 3.94
2021 118 8 0 0. 4.65
2021 118 10 0 0. 4.17
2021 118 12 0 0. 3.56
2021 118 14 0 0. 2.42
2021 118 16 0 0. 3.70
2021 118 18 0 0. 4.10
2021 118 20 0 0. 3.94
2021 118 22 0 0. 4.41
2021 119 0 0 0. 4.21
2021 119 2 0 0. 3.54
2021 119 4 0 0. 3.44
2021 119 6 0 0. 3.86
2021 119 8 0 0. 4.77
2021 119 10 0 0. 4.85
2021 119 12 0 0. 3.22
2021 119 14 0 0. 3.96
2021 119 16 0 0. 4.47
2021 119 18 0 0. 4.18
2021 119 20 0 0. 4.17
2021 119 22 0 0. 3.88
2021 120 0 0 0. 3.53
2021 120 2 0 0. 4.03
2021 120 4 0 0. 3.66
2021 120 6 0 0. 4.91
2021 120 8 0 0. 4.09
2021 120 10 0 0. 4.18
2021 120 12 0 0. 3.64
2021 120 14 0 0. 2.68
2021 120 16 0 0. 3.84
2021 120 18 0 0. 3.60
2021 120 20 0 0. 4.16
2021 120 22 0 0. 3.87
2021 121 0 0 0. 4.15
2021 121 2 0 0. 3.54
2021 121 4 0 0. 3.59
2021 121 6 0 0. 3.63
2021 121 8 0 0. 4.73
2021 121 10 0 0. 4.34
2021 121 12 0 0. 4.90
2021 121 14 0 0. 5.64
2021 121 16 0 0. 6.11
2021 121 18 0 0. 5.88
2021 121 20 0 0. 5.28
2021 121 22 0 0. 5.40
2021 122 0 0 0. 5.86
2021 122 2 0 0. 5.87
2021 122 4 0 0. 5.61
2021 122 6 0 0. 5.73
2021 122 8 0 0. 6.07
2021 122 10 0 0. 6.40
2021 122 12 0 0. 5.99
2021 122 14 0 0. 5.44
2021 122 16 0 0. 6.52
2021 122 18 0 0. 5.66
2021 122 20 0 0. 6.33
2021 122 22 0 0. 6.47
2021 123 0 0 0. 6.31
2021 123 2 0 0. 6.16
2021 123 4 0 0. 5.31
2021 123 6 0 0. 6.54
2021 123 8 0 0. 6.61
2021 123 10 0 0. 7.31
2021 123 12 0 0. 6.17
2021 123 14 0 0. 7.02
2021 123 16 0 0. 7.64
2021 123 18 0 0. 7.41
2021 123 20 0 0. 7.53
2021 123 22 0 0. 7.13
2021 124 0 0 0. 6.90
2021 124 2 0 0. 6.86
2021 124 4 0 0. 7.23
2021 124 6 0 0. 7.95
2021 124 8 0 0. 7.24
2021 124 10 0 0. 8.30
2021 124 12 0 0. 7.60
2021 124 14 0 0. 9.68
2021 124 16 0 0. 10.70
2021 124 18 0 0. 9.62
2021 124 20 0 0. 9.33
2021 124 22 0 0. 9.12
2021 125 0 0 0. 9.25
2021 125 2 0 0. 7.99
2021 125 4 0 0. 7.80
2021 125 6 0 0. 7.88
2021 125 8 0 0. 9.07
2021 125 10 0 0. 9.37
2021 125 12 0 0. 8.72
2021 125 14 0 0. 8.65
2021 125 16 0 0. 8.38
2021 125 18 0 0. 7.72
2021 125 20 0 0. 7.61
2021 125 22 0 0. 6.27
2021 126 0 0 0. 5.66
2021 126 2 0 0. 5.46
2021 126 4 0 0. 4.50
2021 126 6 0 0. 5.37
2021 126 8 0 0. 3.79
2021 126 10 0 0. 3.64
2021 126 12 0 0. 3.96
2021 126 14 0 0. 4.74
2021 126 16 0 0. 5.10
2021 126 18 0 0. 5.31
2021 126 20 0 0. 5.89
2021 126 22 0 0. 5.58
2021 127 0 0 0. 5.99
2021 127 2 0 0. 6.89
2021 127 4 0 0. 6.53
2021 127 6 0 0. 7.45
2021 127 8 0 0. 7.55
2021 127 10 0 0. 7.32
2021 127 12 0 0. 8.68
2021 127 14 0 0. 8.51
2021 127 16 0 0. 8.15
2021 127 18 0 0. 8.04
2021 127 20 0 0. 8.24
2021 127 22 0 0. 7.55
2021 128 0 0 0. 7.25
2021 128 2 0 0. 5.96
2021 128 4 0 0. 6.27
2021 128 6 0 0. 6.17
2021 128 8 0 0. 6.74
2021 128 10 0 0. 8.06
2021 128 12 0 0. 6.80
2021 128 14 0 0. 5.81
2021 128 16 0 0. 6.66
2021 128 18 0 0. 6.48
2021 128 20 0 0. 6.45
2021 128 22 0 0. 6.55
2021 129 0 0 0. 5.58
2021 129 2 0 0. 6.75
2021 129 4 0 0. 5.96
2021 129 6 0 0. 5.80
2021 129 8 0 0. 6.06
2021 129 10 0 0. 6.47
2021 129 12 0 0. 8.16
2021 129 14 0 0. 8.00
2021 129 16 0 0. 7.97
2021 129 18 0 0. 8.49
2021 129 20 0 0. 9.32
2021 129 22 0 0. 7.90
2021 130 0 0 0. 8.29
2021 130 2 0 0. 7.99
2021 130 4 0 0. 7.47
2021 130 6 0 0. 7.56
2021 130 8 0 0. 5.48
2021 130 10 0 0. 6.02
2021 130 12 0 0. 6.68
2021 130 14 0 0. 6.80
2021 130 16 0 0. 7.09
2021 130 18 0 0. 6.92
2021 130 20 0 0. 6.71
2021 130 22 0 0. 6.72
2021 131 0 0 0. 6.56
2021 131 2 0 0. 5.79
2021 131 4 0 0. 5.17
2021 131 6 0 0. 6.46
2021 131 8 0 0. 6.95
2021 131 10 0 0. 7.29
2021 131 12 0 0. 6.52
2021 131 14 0 0. 6.89
2021 131 16 0 0. 9.19
2021 131 18 0 0. 8.66
2021 131 20 0 0. 8.06
2021 131 22 0 0. 7.10
2021 132 0 0 0. 6.56
2021 132 2 0 0. 5.93
2021 132 4 0 0. 5.17
2021 132 6 0 0. 5.59
2021 132 8 0 0. 4.41
2021 132 10 0 0. 3.49
2021 132 12 0 0. 4.15
2021 132 14 0 0. 4.74
2021 132 16 0 0. 5.72
2021 132 18 0 0. 5.01
2021 132 20 0 0. 5.63
2021 132 22 0 0. 5.73
2021 133 0 0 0. 5.03
2021 133 2 0 0. 5.94
2021 133 4 0 0. 5.59
2021 133 6 0 0. 6.78
2021 133 8 0 0. 6.87
2021 133 10 0 0. 5.68
2021 133 12 0 0. 6.02
2021 133 14 0 0. 6.87
2021 133 16 0 0. 6.74
2021 133 18 0 0. 5.64
2021 133 20 0 0. 5.29
2021 133 22 0 0. 4.14
2021 134 0 0 0. 3.73
2021 134 2 0 0. 4.34
2021 134 4 0 0. 3.25
2021 134 6 0 0. 4.46
2021 134 8 0 0. 4.05
2021 134 10 0 0. 3.14
2021 134 12 0 0. 3.72
2021 134 14 0 0. 4.45
2021 134 16 0 0. 5.03
2021 134 18 0 0. 4.12
2021 134 20 0 0. 4.80
2021 134 22 0 0. 4.77
2021 135 0 0 0. 4.13
2021 135 2 0 0. 3.88
2021 135 4 0 0. 3.49
2021 135 6 0 0. 5.21
2021 135 8 0 0. 4.45
2021 135 10 0 0. 4.68
2021 135 12 0 0. 5.57
2021 135 14 0 0. 5.17
2021 135 16 0 0. 4.82
2021 135 18 0 0. 4.89
2021 135 20 0 0. 5.53
2021 135 22 0 0. 4.14
2021 136 0 0 0. 4.32
2021 136 2 0 0. 3.86
2021 136 4 0 0. 3.91
2021 136 6 0 0. 4.20
2021 136 8 0 0. 4.46
2021 136 10 0 0. 3.54
2021 136 12 0 0. 3.31
2021 136 14 0 0. 4.05
2021 136 16 0 0. 5.54
2021 136 18 0 0. 4.90
2021 136 20 0 0. 5.15
2021 136 22 0 0. 4.73
2021 137 0 0 0. 5.01
2021 137 2 0 0. 4.16
2021 137 4 0 0. 4.41
2021 137 6 0 0. 3.58
2021 137 8 0 0. 4.01
2021 137 10 0 0. 3.07
2021 137 12 0 0. 3.72
2021 137 14 0 0. 4.04
2021 137 16 0 0. 4.64
2021 137 18 0 0. 3.92
2021 137 20 0 0. 4.13
2021 137 22 0 0. 3.63
2021 138 0 0 0. 3.41
2021 138 2 0 0. 4.17
2021 138 4 0 0. 3.23
2021 138 6 0 0. 5.45
2021 138 8 0 0. 6.43
2021 138 10 0 0. 6.53
2021 138 12 0 0. 6.98
2021 138 14 0 0. 6.11
2021 138 16 0 0. 8.77
2021 138 18 0 0. 8.22
2021 138 20 0 0. 8.48
2021 138 22 0 0. 8.30
2021 139 0 0 0. 8.29
2021 139 2 0 0. 8.27
2021 139 4 0 0. 8.58
2021 139 6 0 0. 9.34
2021 139 8 0 0. 9.65
2021 139 10 0 0. 11.17
2021 139 12 0 0. 11.60
2021 139 14 0 0. 9.98
2021 139 16 0 0. 9.99
2021 139 18 0 0. 10.76
2021 139 20 0 0. 10.96
2021 139 22 0 0. 10.77
2021 140 0 0 0. 10.27
2021 140 2 0 0. 10.76
2021 140 4 0 0. 9.99
2021 140 6 0 0. 11.50
2021 140 8 0 0. 10.83
2021 140 10 0 0. 10.24
2021 140 12 0 0. 7.40
2021 140 14 0 0. 5.17
2021 140 16 0 0. 5.75
2021 140 18 0 0. 5.20
2021 140 20 0 0. 5.51
2021 140 22 0 0. 4.98
2021 141 0 0 0. 5.20
2021 141 2 0 0. 4.88
2021 141 4 0 0. 6.36
2021 141 6 0 0. 6.50
2021 141 8 0 0. 5.32
2021 141 10 0 0. 4.85
2021 141 12 0 0. 2.48
2021 141 14 0 0. 7.66
2021 141 16 0 0. 3.41
2021 141 18 0 0. 5.52
2021 141 20 0 0. 4.55
2021 141 22 0 0. 4.46
2021 142 0 0 0. 5.07
2021 142 2 0 0. 3.31
2021 142 4 0 0. 2.52
2021 142 6 0 0. 2.64
2021 142 8 0 0. 3.51
2021 142 10 0 0. 4.72
2021 142 12 0 0. 3.77
2021 142 14 0 0. 3.98
2021 142 16 0 0. 3.11
2021 142 18 0 0. 3.52
2021 142 20 0 0. 3.24
2021 142 22 0 0. 3.68
2021 143 0 0 0. 3.36
2021 143 2 0 0. 4.32
2021 143 4 0 0. 5.45
2021 143 6 0 0. 5.86
2021 143 8 0 0. 6.21
2021 143 10 0 0. 5.38
2021 143 12 0 0. 7.34
2021 143 14 0 0. 8.37
2021 143 16 0 0. 7.53
2021 143 18 0 0. 7.90
2021 143 20 0 0. 7.02
2021 143 22 0 0. 6.06
2021 144 0 0 0. 5.35
2021 144 2 0 0. 5.26
2021 144 4 0 0. 5.38
2021 144 6 0 0. 5.59
2021 144 8 0 0. 6.69
2021 144 10 0 0. 5.81
2021 144 12 0 0. 4.93
2021 144 14 0 0. 5.21
2021 144 16 0 0. 5.76
2021 144 18 0 0. 4.90
2021 144 20 0 0. 4.81
2021 144 22 0 0. 4.76
2021 145 0 0 0. 4.49
2021 145 2 0 0. 3.23
2021 145 4 0 0. 2.97
2021 145 6 0 0. 4.03
2021 145 8 0 0. 4.68
2021 145 10 0 0. 2.69
2021 145 12 0 0. 2.60
2021 145 14 0 0. 2.88
2021 145 16 0 0. 3.28
2021 145 18 0 0. 4.39
2021 145 20 0 0. 4.05
2021 145 22 0 0. 4.55
2021 146 0 0 0. 4.05
2021 146 2 0 0. 4.03
2021 146 4 0 0. 4.15
2021 146 6 0 0. 3.69
2021 146 8 0 0. 4.00
2021 146 10 0 0. 3.25
2021 146 12 0 0. 3.49
2021 146 14 0 0. 3.20
2021 146 16 0 0. 4.49
2021 146 18 0 0. 4.82
2021 146 20 0 0. 4.21
2021 146 22 0 0. 4.09
2021 147 0 0 0. 3.51
2021 147 2 0 0. 3.43
2021 147 4 0 0. 3.05
2021 147 6 0 0. 2.90
2021 147 8 0 0. 3.05
2021 147 10 0 0. 1.94
2021 147 12 0 0. 3.57
2021 147 14 0 0. 2.70
2021 147 16 0 0. 3.02
2021 147 18 0 0. 3.11
2021 147 20 0 0. 2.66
2021 147 22 0 0. 2.84
2021 148 0 0 0. 2.29
2021 148 2 0 0. 2.32
2021 148 4 0 0. 2.74
2021 148 6 0 0. 1.90
2021 148 8 0 0. 2.45
2021 148 10 0 0. 2.72
2021 148 12 0 0. 2.71
2021 148 14 0 0. 3.16
2021 148 16 0 0. 3.30
2021 148 18 0 0. 2.96
2021 148 20 0 0. 3.08
2021 148 22 0 0. 3.76
2021 149 0 0 0. 3.26
2021 149 2 0 0. 3.22
2021 149 4 0 0. 3.13
2021 149 6 0 0. 3.85
2021 149 8 0 0. 4.70
2021 149 10 0 0. 4.58
2021 149 12 0 0. 4.00
2021 149 14 0 0. 5.03
2021 149 16 0 0. 6.34
2021 149 18 0 0. 6.58
2021 149 20 0 0. 6.70
2021 149 22 0 0. 7.56
2021 150 0 0 0. 8.06
2021 150 2 0 0. 7.85
2021 150 4 0 0. 5.97
2021 150 6 0 0. 6.95
2021 150 8 0 0. 7.86
2021 150 10 0 0. 7.82
2021 150 12 0 0. 8.99
2021 150 14 0 0. 9.79
2021 150 16 0 0. 10.19
2021 150 18 0 0. 9.67
2021 150 20 0 0. 9.07
2021 150 22 0 0. 8.84
2021 151 0 0 0. 8.02
2021 152 2 0 0. 8.77
2021 152 4 0 0. 10.09
2021 152 6 0 0. 9.05
2021 152 8 0 0. 9.40
2021 152 10 0 0. 8.57
2021 152 12 0 0. 9.73
2021 152 14 0 0. 10.14
2021 152 16 0 0. 10.84
2021 152 18 0 0. 10.31
2021 152 20 0 0. 9.27
2021 152 22 0 0. 9.16
2021 153 0 0 0. 8.42
2021 153 2 0 0. 8.33
2021 153 4 0 0. 8.29
2021 153 6 0 0. 9.42
2021 153 8 0 0. 9.21
2021 153 10 0 0. 10.02
2021 153 12 0 0. 8.89
2021 153 14 0 0. 9.19
2021 153 16 0 0. 10.07
2021 153 18 0 0. 9.79
2021 153 20 0 0. 9.28
2021 153 22 0 0. 9.25
2021 154 0 0 0. 10.03
2021 154 2 0 0. 9.29
2021 154 4 0 0. 8.96
2021 154 6 0 0. 8.09
2021 154 8 0 0. 9.02
2021 154 10 0 0. 7.17
2021 154 12 0 0. 7.66
2021 154 14 0 0. 9.03
2021 154 16 0 0. 9.35
2021 154 18 0 0. 9.18
2021 154 20 0 0. 8.48
2021 154 22 0 0. 8.07
2021 155 0 0 0. 6.76
2021 155 2 0 0. 6.42
2021 155 4 0 0. 6.08
2021 155 6 0 0. 5.39
2021 155 8 0 0. 4.44
2021 155 10 0 0. 5.81
2021 155 12 0 0. 5.91
2021 155 14 0 0. 7.77
2021 155 16 0 0. 9.69
2021 155 18 0 0. 9.54
2021 155 20 0 0. 9.64
2021 155 22 0 0. 9.99
2021 156 0 0 0. 10.08
2021 156 2 0 0. 9.94
2021 156 4 0 0. 9.53
2021 156 6 0 0. 10.24
2021 156 8 0 0. 11.18
2021 156 10 0 0. 11.86
2021 156 12 0 0. 11.81
2021 156 14 0 0. 12.36
2021 156 16 0 0. 10.93
2021 156 18 0 0. 10.67
2021 156 20 0 0. 9.20
2021 156 22 0 0. 10.22
2021 157 0 0 0. 9.05
2021 157 2 0 0. 8.99
2021 157 4 0 0. 8.44
2021 157 6 0 0. 8.61
2021 157 8 0 0. 7.99
2021 157 10 0 0. 8.76
2021 157 12 0 0. 11.02
2021 157 14 0 0. 8.78
2021 157 16 0 0. 9.09
2021 157 18 0 0. 8.10
2021 157 20 0 0. 7.46
2021 157 22 0 0. 7.54
2021 158 0 0 0. 6.67
2021 158 2 0 0. 7.61
2021 158 4 0 0. 6.97
2021 158 6 0 0. 6.34
2021 158 8 0 0. 5.45
2021 158 10 0 0. 4.15
2021 158 12 0 0. 5.05
2021 158 14 0 0. 5.46
2021 158 16 0 0. 5.52
2021 158 18 0 0. 5.72
2021 158 20 0 0. 5.27
2021 158 22 0 0. 4.95
2021 159 0 0 0. 4.05
2021 159 2 0 0. 4.56
2021 159 4 0 0. 4.16
2021 159 6 0 0. 5.21
2021 159 8 0 0. 4.78
2021 159 10 0 0. 4.39
2021 159 12 0 0. 4.64
2021 159 14 0 0. 5.02
2021 159 16 0 0. 4.61
2021 159 18 0 0. 5.55
2021 159 20 0 0. 4.53
2021 159 22 0 0. 4.76
2021 160 0 0 0. 4.09
2021 160 2 0 0. 4.38
2021 160 4 0 0. 3.95
2021 160 6 0 0. 5.38
2021 160 8 0 0. 4.36
2021 160 10 0 0. 4.01
2021 160 12 0 0. 3.09
2021 160 14 0 0. 5.12
2021 160 16 0 0. 4.45
2021 160 18 0 0. 5.26
2021 160 20 0 0. 4.65
2021 160 22 0 0. 4.38
2021 161 0 0 0. 5.24
2021 161 2 0 0. 4.72
2021 161 4 0 0. 4.14
2021 161 6 0 0. 3.34
2021 161 8 0 0. 5.37
2021 161 10 0 0. 3.26
2021 161 12 0 0. 3.90
2021 161 14 0 0. 3.55
2021 161 16 0 0. 4.70
2021 161 18 0 0. 4.18
2021 161 20 0 0. 3.48
2021 161 22 0 0. 3.55
2021 162 0 0 0. 3.13
2021 162 2 0 0. 4.20
2021 162 4 0 0. 4.57
2021 162 6 0 0. 4.44
2021 162 8 0 0. 5.63
2021 162 10 0 0. 4.57
2021 162 12 0 0. 5.47
2021 162 14 0 0. 5.20
2021 162 16 0 0. 5.32
2021 162 18 0 0. 5.52
2021 162 20 0 0. 5.81
2021 162 22 0 0. 6.67
2021 163 0 0 0. 7.21
2021 163 2 0 0. 6.92
2021 163 4 0 0. 7.51
2021 163 6 0 0. 8.63
2021 163 8 0 0. 8.09
2021 163 10 0 0. 7.13
2021 163 12 0 0. 7.87
2021 163 14 0 0. 5.83
2021 163 16 0 0. 6.02
2021 163 18 0 0. 6.33
2021 163 20 0 0. 6.75
2021 163 22 0 0. 7.09
2021 164 0 0 0. 7.26
2021 164 2 0 0. 8.80
2021 164 4 0 0. 9.04
2021 164 6 0 0. 9.38
2021 164 8 0 0. 10.32
2021 164 10 0 0. 10.85
2021 164 12 0 0. 10.95
2021 164 14 0 0. 9.49
2021 164 16 0 0. 8.81
2021 164 18 0 0. 8.31
2021 164 20 0 0. 6.28
2021 164 22 0 0. 5.84
2021 165 0 0 0. 4.74
2021 165 2 0 0. 5.56
2021 165 4 0 0. 3.79
2021 165 6 0 0. 2.89
2021 165 8 0 0. 4.83
2021 165 10 0 0. 4.18
2021 165 12 0 0. 7.30
2021 165 14 0 0. 8.46
2021 165 16 0 0. 6.93
2021 165 18 0 0. 7.10
2021 165 20 0 0. 6.30
2021 165 22 0 0. 6.64
2021 166 0 0 0. 5.70
2021 166 2 0 0. 4.39
2021 166 4 0 0. 2.98
2021 166 6 0 0. 4.32
2021 166 8 0 0. 4.06
2021 166 10 0 0. 3.40
2021 166 12 0 0. 6.21
2021 166 14 0 0. 6.27
2021 166 16 0 0. 8.07
2021 166 18 0 0. 9.52
2021 166 20 0 0. 9.76
2021 166 22 0 0. 9.38
2021 167 0 0 0. 10.72
2021 167 2 0 0. 10.25
2021 167 4 0 0. 10.72
2021 167 6 0 0. 9.89
2021 167 8 0 0. 11.54
2021 167 10 0 0. 10.37
2021 167 12 0 0. 11.31
2021 167 14 0 0. 8.49
2021 167 16 0 0. 10.83
2021 167 18 0 0. 9.73
2021 167 20 0 0. 8.52
2021 167 22 0 0. 9.22
2021 168 0 0 0. 8.25
2021 168 2 0 0. 8.67
2021 168 4 0 0. 8.30
2021 168 6 0 0. 7.77
2021 168 8 0 0. 7.85
2021 168 10 0 0. 8.10
2021 168 12 0 0. 9.63
2021 168 14 0 0. 9.74
2021 168 16 0 0. 10.38
2021 168 18 0 0. 10.98
2021 168 20 0 0. 11.08
2021 168 22 0 0. 11.77
2021 169 0 0 0. 11.21
2021 169 2 0 0. 11.08
2021 169 4 0 0. 10.90
2021 169 6 0 0. 13.25
2021 169 8 0 0. 13.65
2021 169 10 0 0. 15.22
2021 169 12 0 0. 12.35
2021 169 14 0 0. 8.54
2021 169 16 0 0. 10.03
2021 169 18 0 0. 9.35
2021 169 20 0 0. 8.91
2021 169 22 0 0. 8.94
2021 170 0 0 0. 8.78
2021 170 2 0 0. 8.42
2021 170 4 0 0. 8.58
2021 170 6 0 0. 10.00
2021 170 8 0 0. 9.60
2021 170 10 0 0. 8.60
2021 170 12 0 0. 6.93
2021 170 14 0 0. 6.63
2021 170 16 0 0. 7.84
2021 170 18 0 0. 8.91
2021 170 20 0 0. 8.82
2021 170 22 0 0. 7.57
2021 171 0 0 0. 9.29
2021 171 2 0 0. 8.20
2021 171 4 0 0. 9.16
2021 171 6 0 0. 9.57
2021 171 8 0 0. 7.32
2021 171 10 0 0. 6.63
2021 171 12 0 0. 6.53
2021 171 14 0 0. 6.34
2021 171 16 0 0. 5.42
2021 171 18 0 0. 6.00
2021 171 20 0 0. 5.68
2021 171 22 0 0. 6.64
2021 172 0 0 0. 8.63
2021 172 2 0 0. 7.86
2021 172 4 0 0. 8.74
2021 172 6 0 0. 8.03
2021 172 8 0 0. 7.89
2021 172 10 0 0. 8.25
2021 172 12 0 0. 7.75
2021 172 14 0 0. 8.36
2021 172 16 0 0. 7.20
2021 172 18 0 0. 5.56
2021 172 20 0 0. 5.54
2021 172 22 0 0. 4.44
2021 173 0 0 0. 5.68
2021 173 2 0 0. 5.24
2021 173 4 0 0. 5.09
2021 173 6 0 0. 7.50
2021 173 8 0 0. 6.85
2021 173 10 0 0. 7.08
2021 173 12 0 0. 7.67
2021 173 14 0 0. 8.04
2021 173 16 0 0. 6.99
2021 173 18 0 0. 7.24
2021 173 20 0 0. 8.21
2021 173 22 0 0. 8.36
2021 174 0 0 0. 7.47
2021 174 2 0 0. 6.48
2021 174 4 0 0. 5.28
2021 174 6 0 0. 5.73
2021 174 8 0 0. 5.22
2021 174 10 0 0. 4.35
2021 174 12 0 0. 5.09
2021 174 14 0 0. 4.69
2021 174 16 0 0. 5.47
2021 174 18 0 0. 6.09
2021 174 20 0 0. 7.33
2021 174 22 0 0. 6.91
2021 175 0 0 0. 7.97
2021 175 2 0 0. 7.70
2021 175 4 0 0. 7.01
2021 175 6 0 0. 5.61
2021 175 8 0 0. 6.56
2021 175 10 0 0. 7.33
2021 175 12 0 0. 8.12
2021 175 14 0 0. 9.08
2021 175 16 0 0. 8.11
2021 175 18 0 0. 7.94
2021 175 20 0 0. 8.04
2021 175 22 0 0. 7.84
2021 176 0 0 0. 8.03
2021 176 2 0 0. 4.99
2021 176 4 0 0. 4.25
2021 176 6 0 0. 5.93
2021 176 8 0 0. 5.15
2021 176 10 0 0. 6.26
2021 176 12 0 0. 5.93
2021 176 14 0 0. 6.21
2021 176 16 0 0. 6.38
2021 176 18 0 0. 5.70
2021 176 20 0 0. 5.19
2021 176 22 0 0. 4.91
2021 177 0 0 0. 4.37
2021 177 2 0 0. 5.66
2021 177 4 0 0. 7.21
2021 177 6 0 0. 7.45
2021 177 8 0 0. 7.80
2021 177 10 0 0. 7.68
2021 177 12 0 0. 8.10
2021 177 14 0 0. 7.65
2021 177 16 0 0. 6.76
2021 177 18 0 0. 5.91
2021 177 20 0 0. 6.28
2021 177 22 0 0. 7.04
2021 178 0 0 0. 6.84
2021 178 2 0 0. 6.36
2021 178 4 0 0. 6.15
2021 178 6 0 0. 6.10
2021 178 8 0 0. 6.93
2021 178 10 0 0. 7.87
2021 178 12 0 0. 7.24
2021 178 14 0 0. 7.15
2021 178 16 0 0. 6.83
2021 178 18 0 0. 7.41
2021 178 20 0 0. 7.83
2021 178 22 0 0. 7.51
2021 179 0 0 0. 7.03
2021 179 2 0 0. 5.96
2021 179 4 0 0. 5.84
2021 179 6 0 0. 6.64
2021 179 8 0 0. 6.57
2021 179 10 0 0. 6.41
2021 179 12 0 0. 7.03
2021 179 14 0 0. 6.66
2021 179 16 0 0. 7.13
2021 179 18 0 0. 6.46
2021 179 20 0 0. 6.91
2021 179 22 0 0. 5.46
2021 180 0 0 0. 5.55
2021 180 2 0 0. 4.68
2021 180 4 0 0. 4.46
2021 180 6 0 0. 4.10
2021 180 8 0 0. 4.31
2021 180 10 0 0. 4.98
2021 180 12 0 0. 3.93
2021 180 14 0 0. 1.71
2021 180 16 0 0. 2.53
2021 180 18 0 0. 3.35
2021 180 20 0 0. 3.08
2021 180 22 0 0. 3.63
2021 181 0 0 0. 3.57
2021 181 2 0 0. 3.76
2021 181 4 0 0. 3.02
2021 181 6 0 0. 3.92
2021 181 8 0 0. 5.10
2021 181 10 0 0. 3.74
2021 181 12 0 0. 3.06
2021 181 14 0 0. 2.82
2021 181 16 0 0. 4.54
2021 181 18 0 0. 5.54
2021 181 20 0 0. 5.38
2021 181 22 0 0. 5.15
2021 182 0 0 0. 5.36
2021 182 2 0 0. 4.47
2021 182 4 0 0. 5.22
2021 182 6 0 0. 5.52
2021 182 8 0 0. 6.36
2021 182 10 0 0. 7.53
2021 182 12 0 0. 8.76
2021 182 14 0 0. 9.44
2021 182 16 0 0. 9.20
2021 182 18 0 0. 8.26
2021 182 20 0 0. 9.93
2021 182 22 0 0. 10.31
2021 183 0 0 0. 8.56
2021 183 2 0 0. 7.47
2021 183 4 0 0. 6.01
2021 183 6 0 0. 3.90
2021 183 8 0 0. 5.61
2021 183 10 0 0. 6.79
2021 183 12 0 0. 7.30
2021 183 14 0 0. 7.31
2021 183 16 0 0. 8.39
2021 183 18 0 0. 9.27
2021 183 20 0 0. 10.07
2021 183 22 0 0. 10.85
2021 184 0 0 0. 10.41
2021 184 2 0 0. 8.87
2021 184 4 0 0. 9.15
2021 184 6 0 0. 8.38
2021 184 8 0 0. 7.92
2021 184 10 0 0. 8.16
2021 184 12 0 0. 8.26
2021 184 14 0 0. 7.83
2021 184 16 0 0. 8.09
2021 184 18 0 0. 6.90
2021 184 20 0 0. 7.64
2021 184 22 0 0. 6.64
2021 185 0 0 0. 6.84
2021 185 2 0 0. 6.75
2021 185 4 0 0. 7.44
2021 185 6 0 0. 7.42
2021 185 8 0 0. 7.87
2021 185 10 0 0. 7.14
2021 185 12 0 0. 7.00
2021 185 14 0 0. 5.31
2021 185 16 0 0. 6.36
2021 185 18 0 0. 7.11
2021 185 20 0 0. 8.81
2021 185 22 0 0. 8.16
2021 186 0 0 0. 9.01
2021 186 2 0 0. 9.53
2021 186 4 0 0. 10.30
2021 186 6 0 0. 9.80
2021 186 8 0 0. 10.44
2021 186 10 0 0. 8.51
2021 186 12 0 0. 9.69
2021 186 14 0 0. 9.58
2021 186 16 0 0. 9.89
2021 186 18 0 0. 8.66
2021 186 20 0 0. 9.18
2021 186 22 0 0. 8.82
2021 187 0 0 0. 8.82
2021 187 2 0 0. 7.96
2021 187 4 0 0. 7.50
2021 187 6 0 0. 8.23
2021 187 8 0 0. 6.57
2021 187 10 0 0. 7.09
2021 187 12 0 0. 7.85
2021 187 14 0 0. 7.52
2021 187 16 0 0. 7.92
2021 187 18 0 0. 5.42
